SourcePackage,Destination,PlaybackDerivation,FPSNumerator,FPSDenominator,Samples,DurationSeconds,SourceSequenceLength,DilationApplied,RateScale
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/11_FastBall/AC_Yetuga_FastBall_Shoot,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_FastBall_Shoot,CompositeBake,2622950,43353,54,0.87600183,0.96666664,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/11_FastBall/AC_Yetuga_FastBall_Start,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_FastBall_Start,CompositeBake,4321161,71668,49,0.79609716,0.8333333,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/11_FastBall/FastBall_OBJ/AC_YetugaRock_Small_Expolsion,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_YetugaRock_Small_Expolsion,CompositeBake,30,1,71,2.3333333,2.3333333,False,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/11_FastBall/FastBall_OBJ/AC_YetugaRock_Small_Idle,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_YetugaRock_Small_Idle,CompositeBake,30,1,31,1.0,1.0,False,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/11_FastBall/FastBall_OBJ/AC_YetugaRock_Small_Move,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_YetugaRock_Small_Move,CompositeBake,30,1,91,3.0,3.0,False,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/12_IceBreath/AC_Yetuga_IceBreath_01,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_IceBreath_01,CompositeBake,5788788,96509,212,3.517731,7.3,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/12_IceBreath/AC_Yetuga_IceBreath_02,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_IceBreath_02,CompositeBake,3043313,50825,166,2.7555907,2.1,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/12_IceBreath/AC_Yetuga_IceBreath_Back,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_IceBreath_Back,CompositeBake,3939781,65352,105,1.7251233,1.8666667,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/12_IceBreath/AC_Yetuga_IceBreath_BackJump,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_IceBreath_BackJump,CompositeBake,5704849,95387,108,1.7890761,1.64,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/12_IceBreath/AC_Yetuga_IceBreath_End,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_IceBreath_End,CompositeBake,3531250,58879,114,1.884128,1.6633329,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_Armageddon_End,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Armageddon_End,CompositeBake,5900131,98292,170,2.8154202,2.5333333,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_Armageddon_Jump_End,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Armageddon_Jump_End,CompositeBake,3381861,56269,123,2.0298936,1.6,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_Armageddon_Jump_End_Close,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Armageddon_Jump_End_Close,CompositeBake,3381861,56269,123,2.0298936,1.6,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_Armageddon_Jump_Start,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Armageddon_Jump_Start,CompositeBake,5490916,91851,130,2.1578875,1.666667,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_Armageddon_Start,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Armageddon_Start,CompositeBake,2755985,45971,253,4.203467,4.8333335,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/13_Armageddon/AC_Yetuga_DamageParry_F,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_DamageParry_F_99980259,CompositeBake,4837399,80870,95,1.5714602,1.26,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/14_Dodge/AC_Yetuga_Dodge,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Dodge,CompositeBake,3885306,64669,81,1.3315605,1.35,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/14_Dodge/AC_Yetuga_Dodge_02,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Dodge_02,CompositeBake,4800003,80000,113,1.8666655,1.8666667,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/15_BackJump/AC_Yetuga_BackJump,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_BackJump,CompositeBake,5738269,95700,154,2.551658,2.3666666,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/16_BackMoving/AC_Yetuga_BackMoving_01,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_BackMoving_01,CompositeBake,5877468,97849,86,1.4150932,1.43,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/16_BackMoving/AC_Yetuga_BackMoving_02,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_BackMoving_02,CompositeBake,3939781,65352,105,1.7251233,1.8666667,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/17_FastMove/AC_Yetuga_FastMove,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_FastMove,CompositeBake,30,1,41,1.3333334,1.3333334,False,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/17_FastMove/AC_Yetuga_FastMove_End,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_FastMove_End,CompositeBake,5714279,95238,25,0.40000007,0.39999998,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/18_SideMove/AC_Yetuga_SideMove_L_Long,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_SideMove_L_Long,CompositeBake,384427,6417,109,1.8027766,2.0,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/18_SideMove/AC_Yetuga_SideMove_L_Short,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_SideMove_L_Short,CompositeBake,5342577,89339,51,0.836104,0.93,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/18_SideMove/AC_Yetuga_SideMove_R_Long,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_SideMove_R_Long,CompositeBake,60,1,138,2.2833333,2.0,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/18_SideMove/AC_Yetuga_SideMove_R_Short,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_SideMove_R_Short,CompositeBake,4082805,68273,51,0.8361041,0.93,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/19_TurnBackRun/AC_Yetuga_TurnBackRun,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_TurnBackRun,CompositeBake,5941334,99201,180,2.9887192,4.2,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/19_TurnBackRun/AC_Yetuga_TurnBackRun_Back,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_TurnBackRun_Back,CompositeBake,5555582,92593,61,0.99999964,1.0,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/20_TurnBackRun_Short/AC_Yetuga_TurnBackRun_Short_01,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_TurnBackRun_Short_01,CompositeBake,5720082,95077,75,1.2299995,1.23,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/20_TurnBackRun_Short/AC_Yetuga_TurnBackRun_Short_02,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_TurnBackRun_Short_02,CompositeBake,4909083,81818,109,1.7999989,1.8,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/21_StaminaRecover/AC_Yetuga_StaminaRecover,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_StaminaRecover,CompositeBake,23013,383,144,2.3799157,2.5333333,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/22_Social/AC_Yetuga_Social,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Social,CompositeBake,4235322,70477,193,3.1949363,3.43,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/23_Roar/AC_Yetuga_Roar,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Roar,CompositeBake,3081795,51508,173,2.8747454,2.3333333,True,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/24_Groggy/AC_Yetuga_Groggy,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Groggy,CompositeBake,30,1,70,2.3,2.3,False,1.0
BBQ/Content/_Kazan_/Design/Monster/Boss/01_Yetuga/Skill/24_Groggy/AC_Yetuga_Groggy_Loop,/Game/_Art/Enemies/HeinMach/Bosses/Yetuga/Animations/Playback/A_EN_PLAY_AC_Yetuga_Groggy_Loop,CompositeBake,30,1,66,2.1666667,2.1666667,False,1.0
